person,movie,expect,rating
511,129,,2.0
511,87,,0.0
511,189,,1.0
511,155,,1.0
511,182,,2.0
511,90,,2.0
511,41,,1.0
511,14,,2.0
511,160,,1.0
511,196,,1.0
511,187,,1.0
511,6,,1.0
511,151,,1.0
511,57,,2.0
511,191,,2.0
511,24,,1.0
511,69,,2.0
511,137,,1.0
511,119,,1.0
511,38,,0.0
511,63,,2.0
511,10,,2.0
511,200,,1.0
511,99,,2.0
511,47,,1.0
511,45,,1.0
511,53,,1.0
511,30,,1.0
511,102,,2.0
511,60,,2.0
511,95,,1.0
511,112,,0.0
511,1,,1.0
511,81,,0.0
511,132,,1.0
511,89,,2.0
511,13,,1.0
511,120,,0.0
511,146,,2.0
511,73,,2.0
511,113,,2.0
511,32,,1.0
511,59,,2.0
511,156,,2.0
511,184,,2.0
511,116,,1.0
511,46,,2.0
511,138,,1.0
511,43,,2.0
511,21,,1.0
511,55,,2.0
511,9,,2.0
511,71,,1.0
511,197,,1.0
511,111,,0.0
511,76,,2.0
511,103,,1.0
511,164,,2.0
511,136,,0.0
511,176,,1.0
511,174,,1.0
511,188,,0.0
512,21,,1.0
512,65,,2.0
512,41,,1.0
512,57,,1.0
512,200,,2.0
512,78,,2.0
512,59,,2.0
512,117,,2.0
512,120,,1.0
512,191,,2.0
512,2,,1.0
512,76,,2.0
512,183,,2.0
512,104,,1.0
512,45,,1.0
512,12,,1.0
512,141,,2.0
512,155,,1.0
512,29,,2.0
512,113,,2.0
512,190,,2.0
512,37,,2.0
512,171,,2.0
512,170,,2.0
512,55,,2.0
512,184,,2.0
512,62,,2.0
512,79,,1.0
512,81,,1.0
512,58,,1.0
512,148,,2.0
512,30,,2.0
512,42,,1.0
512,16,,2.0
512,54,,1.0
512,10,,2.0
512,116,,2.0
512,99,,2.0
512,168,,2.0
512,89,,2.0
512,103,,2.0
512,9,,2.0
512,51,,1.0
512,34,,1.0
512,186,,2.0
512,149,,2.0
512,66,,2.0
512,74,,0.0
512,61,,2.0
512,17,,2.0
512,97,,2.0
512,173,,2.0
512,164,,2.0
512,151,,2.0
512,188,,2.0
512,172,,2.0
512,47,,2.0
512,150,,1.0
512,43,,2.0
512,96,,2.0
512,67,,2.0
512,174,,1.0
512,160,,2.0
512,132,,1.0
512,68,,2.0
513,177,,2.0
513,192,,2.0
513,28,,1.0
513,151,,2.0
513,136,,2.0
513,140,,2.0
513,156,,2.0
513,20,,2.0
513,47,,2.0
513,90,,2.0
513,102,,2.0
513,166,,2.0
513,170,,2.0
513,133,,2.0
513,117,,1.0
513,67,,2.0
513,144,,2.0
513,113,,2.0
513,145,,1.0
513,187,,1.0
513,138,,2.0
513,33,,2.0
513,97,,1.0
513,57,,2.0
513,112,,0.0
513,79,,2.0
513,46,,2.0
513,23,,1.0
513,30,,2.0
513,197,,2.0
513,96,,2.0
513,186,,2.0
513,61,,1.0
513,74,,0.0
513,29,,2.0
513,27,,2.0
513,81,,1.0
513,198,,2.0
513,2,,1.0
513,141,,2.0
513,149,,1.0
513,62,,2.0
513,155,,1.0
513,5,,2.0
513,78,,2.0
513,191,,2.0
513,65,,2.0
513,89,,2.0
513,34,,2.0
513,148,,1.0
513,17,,2.0
513,160,,2.0
513,10,,2.0
513,99,,2.0
513,150,,1.0
513,66,,1.0
513,3,,2.0
513,114,,2.0
513,184,,2.0
513,137,,2.0
513,146,,2.0
513,183,,2.0
513,164,,2.0
513,37,,1.0
513,132,,2.0
513,190,,2.0
513,71,,2.0
514,79,,2.0
514,1,,2.0
514,48,,2.0
514,117,,2.0
514,67,,2.0
514,36,,2.0
514,29,,2.0
514,81,,1.0
514,177,,2.0
514,10,,1.0
514,71,,2.0
514,101,,2.0
514,184,,2.0
514,167,,2.0
514,200,,2.0
514,53,,1.0
514,143,,1.0
514,144,,2.0
514,155,,2.0
514,20,,2.0
514,170,,2.0
514,62,,2.0
514,102,,2.0
514,168,,2.0
514,105,,2.0
514,90,,2.0
514,165,,2.0
514,89,,2.0
514,30,,2.0
514,121,,2.0
514,125,,2.0
514,160,,2.0
514,88,,2.0
514,146,,2.0
514,46,,2.0
514,34,,2.0
514,133,,2.0
514,113,,2.0
514,138,,2.0
514,96,,2.0
514,17,,2.0
514,49,,2.0
514,120,,1.0
514,183,,2.0
514,33,,2.0
514,73,,2.0
514,43,,2.0
514,191,,2.0
514,179,,2.0
514,130,,2.0
514,161,,2.0
514,151,,2.0
514,51,,2.0
514,57,,2.0
514,41,,2.0
514,153,,1.0
514,27,,2.0
514,196,,2.0
514,76,,2.0
514,139,,2.0
514,12,,2.0
514,156,,2.0
514,31,,2.0
514,137,,2.0
514,66,,2.0
514,28,,2.0
514,132,,2.0
514,60,,2.0
514,78,,2.0
514,47,,2.0
514,61,,2.0
514,99,,2.0
514,63,,2.0
514,55,,1.0
514,65,,2.0
514,186,,2.0
514,59,,2.0
514,141,,2.0
515,13,,1.0
515,191,,1.0
515,17,,1.0
515,179,,1.0
515,87,,1.0
515,156,,1.0
515,22,,2.0
515,116,,0.0
515,41,,1.0
515,55,,2.0
515,198,,1.0
515,92,,1.0
515,182,,0.0
515,183,,1.0
515,190,,0.0
515,127,,2.0
515,81,,1.0
515,158,,2.0
515,102,,2.0
515,166,,1.0
515,78,,1.0
515,103,,1.0
515,140,,1.0
515,16,,1.0
515,104,,1.0
515,34,,1.0
515,165,,0.0
515,141,,2.0
515,168,,2.0
515,3,,2.0
515,21,,1.0
515,85,,1.0
515,71,,1.0
515,82,,1.0
515,170,,2.0
515,186,,1.0
515,114,,2.0
515,97,,1.0
515,27,,1.0
515,129,,2.0
515,47,,1.0
515,5,,2.0
515,65,,1.0
515,70,,0.0
515,1,,1.0
515,146,,1.0
515,30,,1.0
515,31,,2.0
515,96,,1.0
515,147,,1.0
515,117,,1.0
515,29,,1.0
515,149,,1.0
515,86,,1.0
515,64,,1.0
515,164,,1.0
515,137,,1.0
515,200,,1.0
515,60,,1.0
515,62,,1.0
515,196,,2.0
515,79,,1.0
515,88,,2.0
515,39,,1.0
515,188,,1.0
515,33,,2.0
515,66,,1.0
515,10,,1.0
515,24,,2.0
515,100,,1.0
515,160,,1.0
515,177,,1.0
515,197,,2.0
515,59,,2.0
515,101,,1.0
515,184,,2.0
515,43,,1.0
515,14,,2.0
515,2,,1.0
515,108,,2.0
515,57,,2.0
515,61,,1.0
515,121,,2.0
515,112,,1.0
515,151,,1.0
515,174,,1.0
515,90,,2.0
515,49,,2.0
515,67,,1.0
515,89,,1.0
515,20,,2.0
515,51,,1.0
515,107,,2.0
515,132,,1.0
515,113,,1.0
515,144,,2.0
515,133,,2.0
515,73,,2.0
515,178,,1.0
515,99,,1.0
515,163,,0.0
515,77,,2.0
516,192,,2.0
516,177,,2.0
516,186,,2.0
516,180,,2.0
516,184,,2.0
516,196,,1.0
516,188,,2.0
516,191,,2.0
516,200,,2.0
516,182,,2.0
516,174,,2.0
517,200,,1.0
517,55,,2.0
517,1,,1.0
517,29,,2.0
517,79,,2.0
517,198,,1.0
517,64,,2.0
517,80,,2.0
517,35,,0.0
517,57,,1.0
517,38,,0.0
517,184,,2.0
517,100,,2.0
517,169,,2.0
517,10,,1.0
517,148,,1.0
517,17,,2.0
517,134,,2.0
517,62,,2.0
517,151,,2.0
517,61,,2.0
517,78,,2.0
517,76,,1.0
517,24,,2.0
517,133,,2.0
517,32,,1.0
517,115,,2.0
517,137,,1.0
517,161,,1.0
517,121,,2.0
517,40,,0.0
517,112,,2.0
517,44,,2.0
517,110,,2.0
517,190,,1.0
517,63,,2.0
517,97,,2.0
517,197,,2.0
517,30,,2.0
517,180,,1.0
517,96,,2.0
517,163,,1.0
517,66,,2.0
517,33,,2.0
517,20,,2.0
517,92,,2.0
517,113,,2.0
517,182,,2.0
517,108,,2.0
517,26,,0.0
517,174,,2.0
517,87,,2.0
517,116,,2.0
517,21,,1.0
517,158,,1.0
517,105,,2.0
517,71,,2.0
517,81,,2.0
517,171,,2.0
517,99,,2.0
517,14,,2.0
517,114,,2.0
517,22,,0.0
517,101,,2.0
517,183,,2.0
517,109,,2.0
517,138,,2.0
517,60,,2.0
517,156,,2.0
517,117,,2.0
517,130,,1.0
517,7,,0.0
517,111,,2.0
517,168,,2.0
517,42,,1.0
517,90,,2.0
517,140,,2.0
517,159,,1.0
517,37,,0.0
517,89,,2.0
517,102,,2.0
517,43,,2.0
517,124,,0.0
517,98,,2.0
517,143,,0.0
517,23,,0.0
517,185,,2.0
517,141,,2.0
517,177,,2.0
517,39,,0.0
517,144,,2.0
517,27,,2.0
517,16,,2.0
517,132,,2.0
517,165,,2.0
517,191,,2.0
517,34,,2.0
517,104,,2.0
517,82,,2.0
517,9,,2.0
517,164,,1.0
517,93,,0.0
517,95,,2.0
517,28,,2.0
517,47,,2.0
517,65,,2.0
517,179,,2.0
517,59,,1.0
517,122,,2.0
517,135,,1.0
517,12,,2.0
517,170,,2.0
517,145,,0.0
517,150,,1.0
517,166,,2.0
517,123,,2.0
517,186,,2.0
517,139,,2.0
517,167,,2.0
517,162,,1.0
517,160,,2.0
517,15,,2.0
517,142,,1.0
517,58,,2.0
517,107,,2.0
517,146,,1.0
517,120,,2.0
517,31,,2.0
518,144,,1.0
518,108,,1.0
518,74,,2.0
518,64,,2.0
518,197,,0.0
518,141,,1.0
518,176,,1.0
518,192,,1.0
518,42,,0.0
518,65,,0.0
518,33,,1.0
518,182,,2.0
518,170,,0.0
518,198,,2.0
518,61,,2.0
518,13,,0.0
518,16,,0.0
518,63,,1.0
518,31,,1.0
518,128,,1.0
518,97,,2.0
518,52,,0.0
518,48,,2.0
518,123,,0.0
518,92,,1.0
518,98,,2.0
518,122,,1.0
518,71,,2.0
518,28,,0.0
518,190,,1.0
518,155,,2.0
518,187,,1.0
518,69,,0.0
518,171,,2.0
518,186,,1.0
518,95,,0.0
518,149,,1.0
518,109,,1.0
518,30,,2.0
518,50,,0.0
518,143,,0.0
518,38,,2.0
518,121,,0.0
518,184,,2.0
518,84,,1.0
518,113,,1.0
518,100,,1.0
518,137,,0.0
518,80,,1.0
518,23,,0.0
518,73,,0.0
518,29,,1.0
518,3,,2.0
518,152,,2.0
518,103,,1.0
518,2,,1.0
518,163,,1.0
518,117,,1.0
518,167,,1.0
518,125,,1.0
518,140,,0.0
518,151,,1.0
518,99,,1.0
518,183,,2.0
518,94,,0.0
518,166,,0.0
518,145,,1.0
518,162,,1.0
518,75,,2.0
518,91,,0.0
518,153,,0.0
518,181,,2.0
518,169,,0.0
518,147,,0.0
518,82,,1.0
518,70,,2.0
518,133,,1.0
518,105,,0.0
518,83,,2.0
518,51,,1.0
518,180,,2.0
518,78,,0.0
518,118,,2.0
518,146,,1.0
518,120,,1.0
518,44,,0.0
518,72,,0.0
518,96,,2.0
518,45,,0.0
518,136,,1.0
518,43,,0.0
518,124,,2.0
518,161,,2.0
518,79,,0.0
518,102,,1.0
518,66,,1.0
518,46,,1.0
518,67,,0.0
518,168,,0.0
518,62,,2.0
518,107,,1.0
518,154,,0.0
519,59,,2.0
519,5,,2.0
519,28,,1.0
519,188,,2.0
519,22,,1.0
519,168,,2.0
519,48,,1.0
519,10,,2.0
519,67,,1.0
519,184,,2.0
519,139,,1.0
519,101,,1.0
519,74,,2.0
519,65,,1.0
519,145,,0.0
519,132,,1.0
519,176,,2.0
519,179,,2.0
519,169,,0.0
519,66,,2.0
519,190,,2.0
519,88,,1.0
519,113,,0.0
519,61,,1.0
519,148,,2.0
519,34,,2.0
519,81,,1.0
519,160,,2.0
519,177,,2.0
519,197,,2.0
519,96,,0.0
519,189,,2.0
519,31,,1.0
519,68,,1.0
519,196,,1.0
519,63,,2.0
519,62,,2.0
519,146,,1.0
519,78,,1.0
519,83,,2.0
519,170,,1.0
519,117,,1.0
519,172,,0.0
519,158,,1.0
519,163,,0.0
519,198,,2.0
519,2,,1.0
519,50,,1.0
519,11,,2.0
519,99,,2.0
519,49,,2.0
519,150,,2.0
519,107,,0.0
519,85,,1.0
519,17,,2.0
519,141,,2.0
519,151,,2.0
519,200,,2.0
519,111,,0.0
519,12,,2.0
519,156,,2.0
519,30,,2.0
519,89,,1.0
519,164,,2.0
519,149,,1.0
519,43,,1.0
519,171,,1.0
519,3,,1.0
519,24,,2.0
519,46,,1.0
519,4,,0.0
519,92,,1.0
519,29,,2.0
519,58,,2.0
519,186,,1.0
519,39,,1.0
519,47,,1.0
519,183,,2.0
519,191,,2.0
520,105,,2.0
520,34,,2.0
520,44,,2.0
520,113,,2.0
520,104,,2.0
520,21,,2.0
520,13,,2.0
520,144,,2.0
520,73,,1.0
520,90,,0.0
520,47,,2.0
520,48,,1.0
520,80,,2.0
520,69,,2.0
520,30,,2.0
520,171,,1.0
520,170,,2.0
520,111,,2.0
520,67,,2.0
520,10,,1.0
520,186,,2.0
520,12,,0.0
520,31,,2.0
520,62,,2.0
520,50,,1.0
520,149,,2.0
520,33,,2.0
520,148,,0.0
520,2,,2.0
520,146,,1.0
520,164,,2.0
520,14,,2.0
520,141,,2.0
520,65,,2.0
520,15,,2.0
520,132,,2.0
520,3,,0.0
520,120,,2.0
520,117,,2.0
520,66,,2.0
520,17,,2.0
520,81,,2.0
520,198,,2.0
520,37,,1.0
520,107,,2.0
520,153,,1.0
520,46,,2.0
520,168,,2.0
520,155,,2.0
520,184,,2.0
520,71,,2.0
520,143,,1.0
520,169,,2.0
520,183,,0.0
520,189,,2.0
520,150,,0.0
520,78,,2.0
520,197,,2.0
520,45,,2.0
520,152,,1.0
520,142,,2.0
520,140,,2.0
520,178,,2.0
520,53,,2.0
520,151,,2.0
520,187,,2.0
520,39,,2.0
520,43,,2.0
520,97,,2.0
520,102,,2.0
520,139,,2.0
520,28,,2.0
520,16,,2.0
520,60,,2.0
520,180,,2.0
520,79,,2.0
520,191,,2.0
520,61,,2.0
520,89,,2.0
520,55,,1.0
520,76,,2.0
520,1,,2.0
520,99,,1.0
520,74,,2.0
520,188,,2.0
520,27,,2.0
520,96,,2.0
520,133,,2.0
520,123,,2.0
520,174,,2.0
521,26,,2.0
521,34,,2.0
521,60,,2.0
521,99,,2.0
521,17,,2.0
521,43,,2.0
521,9,,2.0
521,48,,1.0
521,30,,2.0
521,111,,2.0
521,163,,1.0
521,10,,2.0
521,132,,1.0
521,61,,2.0
521,47,,2.0
521,62,,0.0
521,156,,1.0
521,170,,2.0
521,36,,1.0
521,65,,1.0
521,164,,2.0
521,96,,2.0
521,29,,2.0
521,141,,2.0
521,92,,1.0
521,6,,1.0
522,73,,0.0
522,23,,1.0
522,14,,2.0
522,139,,2.0
522,75,,2.0
522,24,,1.0
522,71,,1.0
522,21,,1.0
522,81,,2.0
522,83,,2.0
522,47,,2.0
522,90,,2.0
522,43,,0.0
522,61,,1.0
522,48,,0.0
522,82,,1.0
522,17,,0.0
522,46,,1.0
522,92,,0.0
522,60,,2.0
522,127,,2.0
522,107,,0.0
522,133,,2.0
522,9,,2.0
522,59,,1.0
522,49,,2.0
522,99,,2.0
522,136,,1.0
522,62,,1.0
522,4,,1.0
522,51,,1.0
522,84,,2.0
522,41,,1.0
522,18,,0.0
522,33,,1.0
522,3,,1.0
522,96,,2.0
522,20,,2.0
522,130,,2.0
522,74,,1.0
522,131,,1.0
522,132,,2.0
522,119,,0.0
522,5,,0.0
522,115,,2.0
522,45,,0.0
522,57,,1.0
522,30,,2.0
522,66,,1.0
522,2,,0.0
522,105,,0.0
522,113,,2.0
522,76,,1.0
522,53,,2.0
522,128,,0.0
522,140,,1.0
522,120,,0.0
522,15,,1.0
522,88,,1.0
522,16,,2.0
522,29,,0.0
522,117,,2.0
522,129,,0.0
522,65,,1.0
522,67,,1.0
522,34,,1.0
522,12,,1.0
522,89,,1.0
522,27,,2.0
523,138,,2.0
523,9,,2.0
523,180,,2.0
523,20,,2.0
523,168,,2.0
523,62,,2.0
523,29,,2.0
523,90,,2.0
523,132,,2.0
523,47,,2.0
523,188,,2.0
523,141,,2.0
523,45,,2.0
523,78,,2.0
523,46,,2.0
523,186,,2.0
523,5,,2.0
523,2,,1.0
523,191,,2.0
523,82,,1.0
523,59,,2.0
523,170,,2.0
523,182,,2.0
523,184,,2.0
523,89,,2.0
523,42,,2.0
523,34,,2.0
523,61,,2.0
523,81,,2.0
523,196,,2.0
523,164,,2.0
523,26,,2.0
523,151,,2.0
523,44,,2.0
523,160,,2.0
523,51,,2.0
523,10,,1.0
523,153,,2.0
523,200,,1.0
523,30,,2.0
523,162,,2.0
523,66,,2.0
523,79,,2.0
523,17,,2.0
523,55,,2.0
523,67,,2.0
523,198,,2.0
523,18,,2.0
523,53,,2.0
523,190,,2.0
523,65,,2.0
523,169,,2.0
523,43,,2.0
523,137,,2.0
524,113,,2.0
524,44,,2.0
524,184,,2.0
524,59,,0.0
524,198,,1.0
524,67,,2.0
524,162,,2.0
524,120,,2.0
524,132,,2.0
524,78,,1.0
524,23,,0.0
524,79,,1.0
524,169,,2.0
524,104,,2.0
524,45,,2.0
524,65,,1.0
524,200,,1.0
524,153,,2.0
524,191,,1.0
524,61,,2.0
524,177,,2.0
524,53,,2.0
524,166,,1.0
524,70,,2.0
524,182,,2.0
524,24,,2.0
524,8,,1.0
524,10,,1.0
524,89,,1.0
524,114,,1.0
524,9,,2.0
524,116,,2.0
524,2,,1.0
524,55,,2.0
524,34,,1.0
524,160,,2.0
524,165,,2.0
524,30,,1.0
524,183,,1.0
524,81,,0.0
524,186,,2.0
524,7,,2.0
524,163,,1.0
524,62,,2.0
524,102,,2.0
524,46,,2.0
524,88,,2.0
524,117,,0.0
524,76,,2.0
524,151,,2.0
524,29,,2.0
524,90,,2.0
524,43,,2.0
524,5,,2.0
524,17,,1.0
524,188,,1.0
524,47,,1.0
525,102,,2.0
525,192,,2.0
525,47,,2.0
525,171,,2.0
525,149,,2.0
525,3,,2.0
525,177,,0.0
525,9,,2.0
525,105,,0.0
525,184,,2.0
525,57,,1.0
525,141,,2.0
525,104,,2.0
525,196,,2.0
525,96,,2.0
525,46,,2.0
525,187,,2.0
525,160,,2.0
525,41,,2.0
525,186,,2.0
525,146,,2.0
525,132,,1.0
525,198,,2.0
525,109,,2.0
525,183,,2.0
525,51,,2.0
525,153,,2.0
525,89,,2.0
525,87,,2.0
525,34,,2.0
525,63,,2.0
525,173,,0.0
525,2,,2.0
525,116,,1.0
525,65,,2.0
525,23,,2.0
525,166,,2.0
525,145,,0.0
525,61,,2.0
525,189,,1.0
525,1,,0.0
525,172,,0.0
525,67,,2.0
525,71,,2.0
525,99,,2.0
525,76,,2.0
525,158,,0.0
525,191,,2.0
525,10,,2.0
525,55,,2.0
525,188,,2.0
525,161,,1.0
525,164,,2.0
525,66,,2.0
525,159,,2.0
525,90,,2.0
525,6,,2.0
525,4,,2.0
525,60,,2.0
525,150,,0.0
525,78,,2.0
525,38,,2.0
525,42,,2.0
525,182,,2.0
525,148,,1.0
525,174,,1.0
525,28,,2.0
525,117,,2.0
525,17,,2.0
525,181,,1.0
525,59,,2.0
525,113,,2.0
525,50,,2.0
525,53,,2.0
525,180,,2.0
525,31,,0.0
525,170,,1.0
525,33,,2.0
525,68,,1.0
525,144,,2.0
525,7,,2.0
525,136,,0.0
525,30,,2.0
525,29,,2.0
525,139,,1.0
525,120,,2.0
525,200,,2.0
525,64,,0.0
525,5,,2.0
525,190,,2.0
525,13,,2.0
525,43,,1.0
525,103,,2.0
525,165,,2.0
525,142,,2.0
525,45,,2.0
525,140,,2.0
525,151,,2.0
525,62,,2.0
525,95,,2.0
526,183,,2.0
526,67,,2.0
526,47,,2.0
526,66,,2.0
526,62,,2.0
526,151,,2.0
526,60,,2.0
526,61,,2.0
526,117,,1.0
526,195,,2.0
526,34,,2.0
526,89,,2.0
526,191,,2.0
526,78,,2.0
526,65,,2.0
526,187,,0.0
526,17,,2.0
526,29,,2.0
526,53,,1.0
526,30,,2.0
526,10,,2.0
526,164,,2.0
526,160,,0.0
526,46,,0.0
526,9,,2.0
526,141,,2.0
526,174,,2.0
526,48,,0.0
526,186,,2.0
526,168,,0.0
526,21,,2.0
526,38,,1.0
526,43,,2.0
526,1,,2.0
526,102,,2.0
526,20,,2.0
526,124,,2.0
526,156,,2.0
526,6,,0.0
526,86,,2.0
526,132,,2.0
526,81,,2.0
526,50,,2.0
526,99,,2.0
526,170,,2.0
527,17,,2.0
527,5,,2.0
527,136,,1.0
527,137,,1.0
527,191,,2.0
527,150,,2.0
527,87,,1.0
527,188,,1.0
527,47,,2.0
527,140,,1.0
527,71,,2.0
527,4,,1.0
527,186,,2.0
527,145,,2.0
527,66,,2.0
527,62,,1.0
527,64,,2.0
527,168,,2.0
527,177,,2.0
527,68,,2.0
527,59,,2.0
527,197,,2.0
527,13,,1.0
527,179,,1.0
527,79,,1.0
527,139,,2.0
527,57,,1.0
527,160,,1.0
527,184,,1.0
527,151,,1.0
527,16,,1.0
527,67,,2.0
527,181,,1.0
527,171,,2.0
527,133,,2.0
527,46,,2.0
527,141,,2.0
527,12,,2.0
527,190,,1.0
527,11,,2.0
527,3,,2.0
527,42,,2.0
527,156,,2.0
527,76,,1.0
527,49,,1.0
527,200,,1.0
527,158,,2.0
527,61,,1.0
527,198,,2.0
527,163,,1.0
527,148,,2.0
527,174,,0.0
527,43,,2.0
527,60,,2.0
527,146,,0.0
527,88,,2.0
527,183,,1.0
527,138,,1.0
527,81,,1.0
527,90,,2.0
527,53,,1.0
527,70,,1.0
527,164,,1.0
527,14,,1.0
527,65,,1.0
527,132,,1.0
527,144,,1.0
527,20,,2.0
527,85,,1.0
527,154,,1.0
527,176,,1.0
527,162,,1.0
527,50,,2.0
527,89,,2.0
527,41,,1.0
527,170,,1.0
528,79,,2.0
528,180,,2.0
528,56,,1.0
528,114,,2.0
528,128,,2.0
528,166,,1.0
528,47,,2.0
528,141,,2.0
528,76,,2.0
528,20,,2.0
528,144,,2.0
528,17,,2.0
528,83,,1.0
528,142,,2.0
528,135,,2.0
528,90,,2.0
528,133,,2.0
528,169,,1.0
528,174,,2.0
528,53,,2.0
528,139,,2.0
528,117,,2.0
528,67,,2.0
528,66,,2.0
528,33,,2.0
528,99,,2.0
528,80,,2.0
528,28,,2.0
528,198,,2.0
528,50,,2.0
528,197,,2.0
528,42,,2.0
528,60,,2.0
528,170,,2.0
528,102,,2.0
528,112,,1.0
528,132,,2.0
528,122,,1.0
528,95,,1.0
528,168,,2.0
528,96,,2.0
528,10,,0.0
528,153,,1.0
528,177,,2.0
528,51,,2.0
528,62,,1.0
528,6,,2.0
528,186,,1.0
528,191,,2.0
528,129,,2.0
528,41,,2.0
528,89,,2.0
528,78,,2.0
528,31,,2.0
528,120,,1.0
528,69,,2.0
528,160,,2.0
528,14,,2.0
528,15,,2.0
528,38,,0.0
528,105,,1.0
528,200,,2.0
528,140,,2.0
528,146,,2.0
528,54,,2.0
528,127,,2.0
528,34,,2.0
528,100,,2.0
528,94,,2.0
528,59,,2.0
528,81,,2.0
528,37,,2.0
528,183,,2.0
528,184,,2.0
528,185,,2.0
528,151,,2.0
528,43,,2.0
528,143,,1.0
528,116,,0.0
528,57,,2.0
528,165,,2.0
528,13,,1.0
528,3,,2.0
528,97,,1.0
528,188,,2.0
528,55,,1.0
528,136,,2.0
528,113,,2.0
528,156,,2.0
528,193,,2.0
528,29,,2.0
528,71,,2.0
528,138,,1.0
528,30,,2.0
528,49,,1.0
528,46,,2.0
528,162,,2.0
528,190,,2.0
528,103,,1.0
528,106,,1.0
528,92,,1.0
528,61,,2.0
528,21,,1.0
528,77,,2.0
528,187,,2.0
528,48,,2.0
528,82,,1.0
528,155,,1.0
528,27,,2.0
528,65,,2.0
529,160,,1.0
529,181,,1.0
529,146,,1.0
529,24,,2.0
529,46,,2.0
529,2,,2.0
529,20,,2.0
529,186,,2.0
529,9,,2.0
529,177,,2.0
529,53,,1.0
529,96,,2.0
529,48,,1.0
529,42,,0.0
529,97,,1.0
529,99,,2.0
529,191,,2.0
529,164,,2.0
529,81,,2.0
529,168,,2.0
529,21,,1.0
529,62,,2.0
529,198,,1.0
529,17,,2.0
529,10,,1.0
529,79,,2.0
529,34,,1.0
529,71,,0.0
529,132,,2.0
529,155,,1.0
529,23,,1.0
529,143,,2.0
529,75,,0.0
529,141,,2.0
529,108,,1.0
529,170,,2.0
529,8,,1.0
529,117,,1.0
529,6,,2.0
529,30,,2.0
529,174,,1.0
529,41,,2.0
529,47,,0.0
529,65,,2.0
529,78,,2.0
529,7,,1.0
529,29,,2.0
529,26,,1.0
529,11,,1.0
529,95,,1.0
529,188,,1.0
529,61,,1.0
529,130,,2.0
529,28,,2.0
529,27,,0.0
529,200,,2.0
529,140,,1.0
529,51,,1.0
529,43,,2.0
529,190,,1.0
529,33,,2.0
529,4,,1.0
530,133,,2.0
530,47,,2.0
530,51,,1.0
530,155,,1.0
530,87,,1.0
530,178,,1.0
530,4,,1.0
530,197,,2.0
530,102,,2.0
530,43,,2.0
530,66,,2.0
530,168,,1.0
530,64,,2.0
530,96,,2.0
530,53,,2.0
530,130,,1.0
530,113,,1.0
530,184,,2.0
530,62,,1.0
530,3,,2.0
530,79,,1.0
530,31,,2.0
530,48,,1.0
530,46,,1.0
530,54,,2.0
530,127,,2.0
530,33,,2.0
530,24,,2.0
530,59,,2.0
530,116,,1.0
530,67,,2.0
530,177,,2.0
530,71,,2.0
530,58,,1.0
530,163,,0.0
530,146,,1.0
530,200,,1.0
530,101,,2.0
530,164,,2.0
530,103,,0.0
530,50,,2.0
530,105,,2.0
530,82,,2.0
530,121,,2.0
530,153,,1.0
530,74,,1.0
530,141,,2.0
530,140,,1.0
530,57,,2.0
530,99,,2.0
530,176,,2.0
530,186,,2.0
530,157,,1.0
530,160,,2.0
530,61,,2.0
530,138,,1.0
530,97,,2.0
530,34,,1.0
530,151,,2.0
530,139,,2.0
530,16,,1.0
530,144,,2.0
530,187,,1.0
530,109,,1.0
530,14,,2.0
530,148,,0.0
530,81,,1.0
530,117,,1.0
530,12,,2.0
530,149,,2.0
530,120,,0.0
530,171,,0.0
530,142,,1.0
530,132,,2.0
530,76,,2.0
530,90,,2.0
530,2,,0.0
530,8,,0.0
530,191,,2.0
530,20,,2.0
531,62,,2.0
531,107,,2.0
531,17,,2.0
531,34,,2.0
531,174,,2.0
531,164,,2.0
531,69,,2.0
531,1,,2.0
531,190,,0.0
531,101,,2.0
531,155,,1.0
531,82,,2.0
531,103,,2.0
531,191,,2.0
531,146,,1.0
531,29,,2.0
531,200,,2.0
531,85,,1.0
531,177,,2.0
531,60,,2.0
531,43,,2.0
531,66,,2.0
531,67,,2.0
531,186,,2.0
531,112,,1.0
531,151,,2.0
531,170,,2.0
531,184,,2.0
531,163,,0.0
531,156,,2.0
531,111,,1.0
531,168,,0.0
531,132,,2.0
531,140,,0.0
531,61,,0.0
531,92,,2.0
531,65,,2.0
531,90,,2.0
531,198,,1.0
531,188,,1.0
531,31,,2.0
531,21,,2.0
531,73,,1.0
531,96,,2.0
531,183,,1.0
531,51,,1.0
531,99,,2.0
531,105,,2.0
531,160,,1.0
531,47,,2.0
531,79,,2.0
531,196,,1.0
531,13,,0.0
531,28,,1.0
531,97,,2.0
531,141,,2.0
531,81,,1.0
531,76,,2.0
531,36,,2.0
531,113,,2.0
531,30,,2.0
531,46,,2.0
532,74,,2.0
532,156,,2.0
532,31,,1.0
532,46,,2.0
532,69,,2.0
532,14,,1.0
532,190,,2.0
532,186,,2.0
532,142,,2.0
532,27,,1.0
532,28,,2.0
532,196,,2.0
532,177,,0.0
532,187,,2.0
532,169,,2.0
532,34,,2.0
532,183,,2.0
532,110,,2.0
532,160,,2.0
532,67,,2.0
532,10,,2.0
532,182,,2.0
532,198,,2.0
532,97,,2.0
532,79,,2.0
532,6,,1.0
532,138,,2.0
532,191,,1.0
532,43,,2.0
